age,gender,height,looking_for,children,education_level,occupation,swiping_history,frequency_of_usage,state,year,month,day,hour,interests_array,engagement_label,gender_idx,looking_for_idx,children_idx,education_level_idx,occupation_idx,frequency_of_usage_idx,state_idx,gender_ohe,looking_for_ohe,children_ohe,education_level_ohe,occupation_ohe,frequency_of_usage_ohe,state_ohe,features_reg,scaledFeatures_reg,swiping_pred
31,Female,5.64,Casual Dating,No,High School,Doctor,57,Weekly,Utah,2025,1,28,13,"['Reading', 'Movies', 'Movies']",0,1.0,0.0,0.0,1.0,5.0,1.0,27.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[],[])","(2,[1],[1.0])","(49,[27],[1.0])","(68,[0,1,2,3,4,5,7,8,10,18,46],[31.0,5.64,2025.0,1.0,28.0,13.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,-0.12045497313712714,0.0,-0.8236348656127096,1.5977556628633636,0.22603839234691514,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,7.010757627769738,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",252.9500533520457
31,Female,5.72,Casual Dating,No,Ph.D.,Lawyer,23,Daily,South Carolina,2025,2,10,0,"['Movies', 'Sports', 'Movies']",0,1.0,0.0,0.0,3.0,3.0,0.0,11.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[],[])","(5,[3],[1.0])","(2,[0],[1.0])","(49,[11],[1.0])","(68,[0,1,2,3,4,7,8,15,17,30],[31.0,5.72,2025.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.053891815161595566,0.0,1.160045750844162,-0.5199057418981784,-1.6689305109793735,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,2.9772242410544747,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,6.745998813664376,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",249.01102378902175
31,Female,5.75,Casual Dating,No,High School,Lawyer,240,Weekly,Delaware,2025,1,23,6,"['Movies', 'Movies']",0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[3],[1.0])","(2,[1],[1.0])","(49,[6],[1.0])","(68,[0,1,2,3,4,5,7,8,10,15,18,25],[31.0,5.75,2025.0,1.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.11927186077361707,0.0,-0.8236348656127096,1.0095163837629353,-0.7943294786749325,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,2.9772242410544747,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,6.707801073661514,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",253.64097105923457
31,Female,5.83,Casual Dating,Yes,Master's,Lawyer,211,Weekly,Alabama,2025,1,25,6,['Reading'],0,1.0,0.0,1.0,2.0,3.0,1.0,13.0,"(1,[],[])","(1,[0],[1.0])","(1,[],[])","(3,[2],[1.0])","(5,[3],[1.0])","(2,[1],[1.0])","(49,[13],[1.0])","(68,[0,1,2,3,4,5,7,11,15,18,32],[31.0,5.83,2025.0,1.0,25.0,6.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.29361864907233975,0.0,-0.8236348656127096,1.2448120954031066,-0.7943294786749325,-1.237450844833538,0.6503489904146952,-2.0128829512904924,-0.8011292877353655,-0.661210510541652,1.9925534771805633,-0.6490405213487219,-0.504806871570202,-0.501808310671695,2.9772242410544747,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,6.804502661424226,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",243.504665617388
31,Female,5.86,Casual Dating,No,Ph.D.,Artist,68,Daily,Oklahoma,2025,1,3,20,"['Movies', 'Movies']",0,1.0,0.0,0.0,3.0,4.0,0.0,5.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[],[])","(5,[4],[1.0])","(2,[0],[1.0])","(49,[5],[1.0])","(68,[0,1,2,3,4,5,7,8,16,17,24],[31.0,5.86,2025.0,1.0,3.0,20.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.35899869468436124,0.0,-0.8236348656127096,-1.343440732638778,1.2464062633687627,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,2.9910460820309663,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,6.651667860250114,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",252.65990269744773
31,Female,5.86,Marriage,No,Bachelor's,Entrepreneur,359,Weekly,Louisiana,2025,1,30,2,['Movies'],1,1.0,1.0,0.0,0.0,1.0,1.0,46.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[1],[1.0])","(49,[46],[1.0])","(68,[0,1,2,3,4,5,8,9,13,18,65],[31.0,5.86,2025.0,1.0,30.0,2.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.35899869468436124,0.0,-0.8236348656127096,1.8330513745035348,-1.3773968335445599,-1.237450844833538,-1.5374512900672246,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,7.618574229945022,-0.12933580360455346,-0.12740259114244717]",264.78935819148046
31,Female,5.91,Casual Dating,No,Bachelor's,Engineer,391,Monthly,New Mexico,2025,1,22,9,"['Sports', 'Reading']",1,1.0,0.0,0.0,0.0,0.0,2.0,41.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[0],[1.0])","(2,[],[])","(49,[41],[1.0])","(68,[0,1,2,3,4,5,7,8,9,12,60],[31.0,5.91,2025.0,1.0,22.0,9.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.46796543737106244,0.0,-0.8236348656127096,0.8918685279428495,-0.3570289625227121,-1.237450844833538,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,7.2601513431228035,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",245.54967436598662
31,Female,5.95,Casual Dating,No,Bachelor's,Entrepreneur,295,Daily,Delaware,2025,1,30,14,"['Sports', 'Movies', 'Sports']",1,1.0,0.0,0.0,0.0,1.0,0.0,6.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[0],[1.0])","(49,[6],[1.0])","(68,[0,1,2,3,4,5,7,8,9,13,17,25],[31.0,5.95,2025.0,1.0,30.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.5551388315204238,0.0,-0.8236348656127096,1.8330513745035348,0.37180523106432195,-1.237450844833538,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,6.707801073661514,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",254.9991009760427
31,Female,5.99,Casual Dating,No,High School,Engineer,329,Weekly,Indiana,2025,2,12,5,"['Reading', 'Sports']",1,1.0,0.0,0.0,1.0,0.0,1.0,3.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[0],[1.0])","(2,[1],[1.0])","(49,[3],[1.0])","(68,[0,1,2,3,4,5,7,8,10,12,18,22],[31.0,5.99,2025.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.6423122256697852,0.0,1.160045750844162,-0.2846100302580071,-0.9400963173923393,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,6.561077590862043,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",250.10017974843376
31,Female,6.0,Marriage,No,High School,Lawyer,137,Monthly,West Virginia,2025,1,16,7,['Reading'],0,1.0,1.0,0.0,1.0,3.0,2.0,34.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[3],[1.0])","(2,[],[])","(49,[34],[1.0])","(68,[0,1,2,3,4,5,8,10,15,53],[31.0,6.0,2025.0,1.0,16.0,7.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.664105574207125,0.0,-0.8236348656127096,0.18598139302233557,-0.6485626399575257,-1.237450844833538,-1.5374512900672246,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,2.9772242410544747,-0.3342910362745251,-1.0173863005150519,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,7.120968658817035,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",249.6338016537473
31,Female,6.04,Casual Dating,No,High School,Doctor,237,Daily,Ohio,2025,1,13,19,"['Reading', 'Sports', 'Reading']",0,1.0,0.0,0.0,1.0,5.0,0.0,18.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[],[])","(2,[0],[1.0])","(49,[18],[1.0])","(68,[0,1,2,3,4,5,7,8,10,17,37],[31.0,6.04,2025.0,1.0,13.0,19.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.7512789683564863,0.0,-0.8236348656127096,-0.1669621744379214,1.100639424651356,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,6.905384177003392,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",263.5799610594194
31,Female,6.05,Marriage,No,Bachelor's,Entrepreneur,274,Monthly,Kentucky,2025,1,9,4,['Movies'],1,1.0,1.0,0.0,0.0,1.0,2.0,14.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[],[])","(49,[14],[1.0])","(68,[0,1,2,3,4,5,8,9,13,33],[31.0,6.05,2025.0,1.0,9.0,4.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.7730723168938262,0.0,-0.8236348656127096,-0.637553597718264,-1.0858631561097463,-1.237450844833538,-1.5374512900672246,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,6.804502661424226,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",253.60916376816775
31,Female,6.1,Casual Dating,No,Bachelor's,Engineer,277,Monthly,North Dakota,2025,2,7,3,"['Sports', 'Reading', 'Movies']",1,1.0,0.0,0.0,0.0,0.0,2.0,24.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[0],[1.0])","(2,[],[])","(49,[24],[1.0])","(68,[0,1,2,3,4,5,7,8,9,12,43],[31.0,6.1,2025.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.8820390595805274,0.0,1.160045750844162,-0.8728493093584354,-1.231629994827153,-1.237450844833538,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,6.968047899825636,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",256.1885231239153
31,Female,6.12,Casual Dating,No,Bachelor's,Engineer,245,Daily,Montana,2025,2,6,3,"['Sports', 'Sports', 'Reading']",0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[0],[1.0])","(2,[0],[1.0])","(49,[35],[1.0])","(68,[0,1,2,3,4,5,7,8,9,12,17,54],[31.0,6.12,2025.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.9256257566552091,0.0,1.160045750844162,-0.990497165178521,-1.231629994827153,-1.237450844833538,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,7.16649221528432,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",255.51592111102025
31,Female,6.15,Casual Dating,No,High School,Teacher,181,Daily,Ohio,2025,2,15,13,['Sports'],0,1.0,0.0,0.0,1.0,2.0,0.0,18.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[2],[1.0])","(2,[0],[1.0])","(49,[18],[1.0])","(68,[0,1,2,3,4,5,7,8,10,14,17,37],[31.0,6.15,2025.0,2.0,15.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.8512931675963943,0.9910058022672306,0.0,1.160045750844162,0.06833353720224992,0.22603839234691514,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,1.9925534771805633,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,6.905384177003392,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]",261.2913198996708
