age,gender,height,looking_for,children,education_level,occupation,swiping_history,frequency_of_usage,state,year,month,day,hour,interests_array,engagement_label,gender_idx,looking_for_idx,children_idx,education_level_idx,occupation_idx,frequency_of_usage_idx,state_idx,gender_ohe,looking_for_ohe,children_ohe,education_level_ohe,occupation_ohe,frequency_of_usage_ohe,state_ohe,features_clf,scaledFeatures_clf,rawPrediction,probability,engagement_pred
30,Male,6.03,Casual Dating,No,High School,Artist,380,Daily,Florida,2025,2,1,9,['Sports'],1,0.0,0.0,0.0,1.0,4.0,0.0,28.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[4],[1.0])","(2,[0],[1.0])","(49,[28],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,11,17,18,48],[30.0,6.03,380.0,2025.0,2.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,0.7294856198191465,0.8994436301534398,0.0,1.160045750844162,-1.5787364442789493,-0.3570289625227121,0.8080158484529496,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,2.9910460820309663,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,7.054240939154561,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[10.265412816186124,39.73458718381387]","[0.2053082563237225,0.7946917436762775]",1.0
30,Male,6.09,Casual Dating,No,Ph.D.,Doctor,31,Daily,Tennessee,2025,2,10,20,"['Movies', 'Sports', 'Sports']",0,0.0,0.0,0.0,3.0,5.0,0.0,45.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[],[])","(5,[],[])","(2,[0],[1.0])","(49,[45],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,18,65],[30.0,6.09,31.0,2025.0,2.0,10.0,20.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,0.8602457110431876,-1.5171657075258154,0.0,1.160045750844162,-0.5199057418981784,1.2464062633687627,0.8080158484529496,0.6503489904146952,0.4967402072067583,-0.8011292877353655,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,7.484695588392256,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[39.40096126029413,10.59903873970587]","[0.7880192252058826,0.2119807747941174]",0.0
30,Male,6.11,Casual Dating,No,High School,Teacher,342,Daily,Maine,2025,1,31,15,"['Reading', 'Reading']",1,0.0,0.0,0.0,1.0,2.0,0.0,44.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[2],[1.0])","(2,[0],[1.0])","(49,[44],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,11,15,18,64],[30.0,6.11,342.0,2025.0,1.0,31.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,0.9038324081178692,0.6363171120107128,0.0,-0.8236348656127096,1.9506992303236206,0.5175720697817288,0.8080158484529496,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,1.9925534771805633,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,7.458738041178111,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.492675598993468,40.507324401006535]","[0.18985351197986935,0.8101464880201307]",1.0
30,Male,6.14,Marriage,No,High School,Engineer,484,Daily,Wisconsin,2025,2,25,18,['Sports'],1,0.0,1.0,0.0,1.0,0.0,0.0,16.0,"(1,[0],[1.0])","(1,[],[])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[0],[1.0])","(2,[0],[1.0])","(49,[16],[1.0])","(69,[0,1,2,3,4,5,6,7,9,11,13,18,36],[30.0,6.14,484.0,2025.0,2.0,25.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,0.9692124537298887,1.619579364017745,0.0,1.160045750844162,1.2448120954031066,0.9548725859339492,0.8080158484529496,-1.5374512900672246,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,6.884858959803801,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.42054691043085,40.57945308956916]","[0.18841093820861698,0.811589061791383]",1.0
30,Male,6.16,Casual Dating,No,Bachelor's,Engineer,18,Daily,North Dakota,2025,1,24,23,['Movies'],0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[0],[1.0])","(2,[0],[1.0])","(49,[24],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,10,13,18,44],[30.0,6.16,18.0,2025.0,1.0,24.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.0127991508045704,-1.6071826742588535,0.0,-0.8236348656127096,1.1271642395830208,1.6837067795209832,0.8080158484529496,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,6.968047899825636,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[41.00755146796742,8.992448532032592]","[0.8201510293593482,0.1798489706406518]",0.0
30,Male,6.17,Casual Dating,No,Bachelor's,Doctor,259,Weekly,New Hampshire,2025,3,10,3,"['Reading', 'Movies', 'Sports']",1,0.0,0.0,0.0,0.0,5.0,1.0,43.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[],[])","(2,[1],[1.0])","(49,[43],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,10,19,63],[30.0,6.17,259.0,2025.0,3.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.0345924993419102,0.0615934013305461,0.0,3.1437263673010336,-0.5199057418981784,-1.231629994827153,0.8080158484529496,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,7.357483974621952,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.984425637127877,40.0155743628721]","[0.19968851274255764,0.8003114872574424]",1.0
30,Male,6.18,Marriage,Yes,Master's,Engineer,229,Weekly,California,2025,1,14,10,"['Reading', 'Movies']",0,0.0,1.0,1.0,2.0,0.0,1.0,8.0,"(1,[0],[1.0])","(1,[],[])","(1,[],[])","(3,[2],[1.0])","(5,[0],[1.0])","(2,[1],[1.0])","(49,[8],[1.0])","(69,[0,1,2,3,4,5,6,7,12,13,19,28],[30.0,6.18,229.0,2025.0,1.0,14.0,10.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.05638584787925,-0.14613806036108043,0.0,-0.8236348656127096,-0.049314318617835744,-0.2112621238053053,0.8080158484529496,-1.5374512900672246,-2.0128829512904924,-0.8011292877353655,-0.661210510541652,1.9925534771805633,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,6.745998813664376,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.603282095510934,9.396717904489073]","[0.8120656419102186,0.18793435808978143]",0.0
30,Male,6.2,Marriage,No,Master's,Teacher,147,Weekly,Illinois,2025,2,7,11,"['Sports', 'Reading']",0,0.0,1.0,0.0,2.0,2.0,1.0,47.0,"(1,[0],[1.0])","(1,[],[])","(1,[0],[1.0])","(3,[2],[1.0])","(5,[2],[1.0])","(2,[1],[1.0])","(49,[47],[1.0])","(69,[0,1,2,3,4,5,6,7,9,12,15,19,67],[30.0,6.2,147.0,2025.0,2.0,7.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.0999725449539317,-0.7139373889848596,0.0,1.160045750844162,-0.8728493093584354,-0.0654952850878985,0.8080158484529496,-1.5374512900672246,0.4967402072067583,-0.8011292877353655,-0.661210510541652,1.9925534771805633,-0.6490405213487219,-0.504806871570202,1.9925534771805633,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,7.730882450494073,-0.12740259114244717]","[40.04755858325296,9.952441416747043]","[0.8009511716650591,0.19904882833494086]",0.0
30,Male,6.21,Casual Dating,No,High School,Doctor,298,Weekly,West Virginia,2025,1,2,16,['Movies'],1,0.0,0.0,0.0,1.0,5.0,1.0,34.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[],[])","(2,[1],[1.0])","(49,[34],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,11,19,54],[30.0,6.21,298.0,2025.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.1217658934912715,0.33164430152966057,0.0,-0.8236348656127096,-1.4610885884588636,0.6633389084991356,0.8080158484529496,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,7.120968658817035,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[10.093440451785412,39.90655954821458]","[0.20186880903570828,0.7981311909642917]",1.0
30,Male,6.21,Marriage,No,Bachelor's,Engineer,84,Weekly,Utah,2025,1,24,5,['Reading'],0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,"(1,[0],[1.0])","(1,[],[])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[0],[1.0])","(2,[1],[1.0])","(49,[27],[1.0])","(69,[0,1,2,3,4,5,6,7,9,10,13,19,47],[30.0,6.21,84.0,2025.0,1.0,24.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.1217658934912715,-1.1501734585372752,0.0,-0.8236348656127096,1.1271642395830208,-0.9400963173923393,0.8080158484529496,-1.5374512900672246,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,7.010757627769738,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[41.99859506372208,8.00140493627793]","[0.8399719012744414,0.1600280987255586]",0.0
30,Male,6.24,Casual Dating,No,High School,Teacher,81,Weekly,Ohio,2025,1,23,20,['Sports'],0,0.0,0.0,0.0,1.0,2.0,1.0,18.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[2],[1.0])","(2,[1],[1.0])","(49,[18],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,11,15,19,38],[30.0,6.24,81.0,2025.0,1.0,23.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.187145939103293,-1.1709466047064379,0.0,-0.8236348656127096,1.0095163837629353,1.2464062633687627,0.8080158484529496,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,1.9925534771805633,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,6.905384177003392,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.029436238195494,9.970563761804504]","[0.8005887247639099,0.1994112752360901]",0.0
30,Male,6.24,Marriage,No,Bachelor's,Artist,46,Weekly,Idaho,2025,2,17,3,"['Sports', 'Movies', 'Reading']",0,0.0,1.0,0.0,0.0,4.0,1.0,39.0,"(1,[0],[1.0])","(1,[],[])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[4],[1.0])","(2,[1],[1.0])","(49,[39],[1.0])","(69,[0,1,2,3,4,5,6,7,9,10,17,19,59],[30.0,6.24,46.0,2025.0,2.0,17.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.187145939103293,-1.4132999766800023,0.0,1.160045750844162,0.30362924884242126,-1.231629994827153,0.8080158484529496,-1.5374512900672246,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,2.9910460820309663,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,7.2128772215184265,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[41.106936780400346,8.89306321959967]","[0.8221387356080067,0.17786126439199335]",0.0
30,Male,6.25,Casual Dating,Yes,Bachelor's,Entrepreneur,101,Weekly,Wyoming,2025,1,23,0,"['Sports', 'Reading', 'Sports']",0,0.0,0.0,1.0,0.0,1.0,1.0,15.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[],[])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[1],[1.0])","(49,[15],[1.0])","(69,[0,1,2,3,4,5,7,8,10,14,19,35],[30.0,6.25,101.0,2025.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.2089392876406329,-1.032458963578687,0.0,-0.8236348656127096,1.0095163837629353,-1.6689305109793735,0.8080158484529496,0.6503489904146952,-2.0128829512904924,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,6.86451071737309,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[41.481613676838045,8.518386323161952]","[0.829632273536761,0.17036772646323903]",0.0
30,Male,6.26,Marriage,No,High School,Doctor,173,Monthly,Maine,2025,1,1,14,"['Movies', 'Movies', 'Sports']",0,0.0,1.0,0.0,1.0,5.0,2.0,44.0,"(1,[0],[1.0])","(1,[],[])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[],[])","(2,[],[])","(49,[44],[1.0])","(69,[0,1,2,3,4,5,6,7,9,11,64],[30.0,6.26,173.0,2025.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.230732636177973,-0.5339034555187833,0.0,-0.8236348656127096,-1.5787364442789493,0.37180523106432195,0.8080158484529496,-1.5374512900672246,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,7.458738041178111,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[39.0333831833103,10.966616816689704]","[0.780667663666206,0.2193323363337941]",0.0
